facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
AIROSA DAIRY,UNKNOWN,UNKNOWN,CA,00000,CWA,No,03/16/2006,
"AIRPORT BOULEVARD, SAN JOSE",AIRPORT BOULEVARD AND COLEMAN AVENUE,SAN JOSE,CA,95110,CWA,No,,
AIRPORT METAL SERVICE,21221 COTTONWOOD LANE,DIAMOND BAR,CA,91789,CWA,No,,
AIRPORT RD AUTO,VIA DEL NORTE & AIRPORT RD & HWY 76,OCEANSIDE,CA,92054,CWA,No,,
AIRPORT ROAD SITE,6699 AIRPORT ROAD,REDDING,CA,96002,CWA,No,,
AIRPORT SELF STORAGE,3551 W FIFTH STREET,OXNARD,CA,93030,CWA,No,06/15/2021,
AIRTECH INTERNATIONAL INCORPORATED,6377 KIMBALL AVENUE,CHINO,CA,91708,CWA,No,,
AIRTECH INTERNATIONAL INCORPORATED,5700 SKYLAB ROAD,HUNTINGTON BEACH,CA,92647,CWA,No,03/01/2019,
AIRWAY PLACE INDUSTRIAL PROJECT,814 AIRWAY PLACE,HEMET,CA,92545,CWA,No,05/03/2018,
AIRWORLD GILLESPIE FIELD,2111 N MARSHALL AVE EL CAJON CA,EL CAJON,CA,92020,CWA,No,,
AIS ATHLETIC UNIFORMS,2460 57TH STREET,HUNTINGTON PARK,CA,90255,CWA,No,06/19/2018,
AJ AUTO DISMANTLING,2223 E ANAHEIM STREET,WILMINGTON,CA,90744,CWA,No,,
AJ GLASS,2985 E MIRALOMA AVE,ANAHEIM,CA,92806,CWA,No,,
AJ GLASS,2985 E MIRALOMA AVE STE J,ANAHEIM,CA,92806,CWA,No,07/26/2021,
AJAX AUTO WRECKERS,84851 AVENUA 48,COACHELLA,CA,92236,CWA,No,,
AJAX VPBE7892A,"17TH KM NATIONAL ROAD, ATHENS-LAMIA & FOINIKOS ST",ATHENS,XX,14564,CWA,No,,
AJINOMOTO ALTHEA,11040 ROSELLE ST,SAN DIEGO,CA,92121,CWA,No,,
AJINOMOTO ALTHEA,11040 ROSELLE ST,SAN DIEGO,CA,92121,CWA,No,,
AJINOMOTO FOODS NORTH AMERICA,8411 SIEMPRE VIVA RD,SAN DIEGO,CA,92154,CWA,No,,
AJR TRUCKING,435 E WEBER AVENUE,COMPTON,CA,90222,CWA,No,,
AJS PARCEL,APN 035-050-073-000 CAVITT STALLMAN RD,GRANITE BAY,CA,95746,CWA,No,,
AK RECYCLING,1031 S SANTA FE AVENUE,COMPTON,CA,90221,CWA,No,,
AK WARREN WATER RESOURCE FACILITY,24501 SOUTH FIGUEROA ST,CARSON,CA,90745,CWA,Yes,05/05/2025,
AKASH WINERY & VINEYARD,39730 CALLE CONTENTO,TEMECULA,CA,92591,CWA,No,,
AKRA PLASTIC PRODUCTS,1504 E CEDAR STREET,ONTARIO,CA,91761,CWA,No,,
AL BAHR SHRINE CAMP RECOVERY EFFORT,11670 SUNRISE HIGHWAY,MOUNT LAGUNA,CA,91948,CWA,No,,
AL CON,2680 POMONA BOULEVARD UNIT K,POMONA,CA,91768,CWA,No,07/25/2017,
AL INDUSTRIES INCORPORATION,1641 EAST SAINT GERTRUDE PLACE,SANTA ANA,CA,92705,CWA,No,,
AL LARSON BOAT SHOP,"BERTH 258, 1046 SEASIDE AVENUE",TERMINAL ISLAND,CA,90731,CWA,No,05/15/2013,
AL MAG HEAT TREAT,9735 ALPACA ST,SOUTH EL MONTE,CA,91733,CWA,Yes,12/15/2021,
AL ROHRS  SON,1436 W SANTA ANA ST,ANAHEIM,CA,92802,CWA,No,,
AL TILE,3722 MAIN ST,SAN DIEGO,CA,92113,CWA,Yes,,
AL'S CUSTOM WOODWORKING,22416 NORMANDIE AVENUE,TORRANCE,CA,90502,CWA,No,,
AL-CA MACHINE INDUSTRY,2610 S CRODDY WY,SANTA ANA,CA,92704,CWA,No,06/18/2018,
AL-CON,2680 POMONA BLVD,POMONA,CA,91768,CWA,No,01/15/2019,
ALAMEDA CNTY M.A.D.-AQ PESTICIDE,NOT APPLICABLE,LIVERMORE,CA,94550,CWA,No,,
ALAMEDA COUNTY INDUSTRIES,610 ALADDIN AVE,SAN LEANDRO,CA,94577,CWA,Yes,,
ALAMEDA COUNTY STORMWATER,ALAMEDA COUNTY,ALAMEDA,CA,94502,CWA,No,11/10/2001,
ALAMEDA COUNTY WS,NOT APPLICABLE,NOT APPLICABLE,CA,94538,CWA,No,,
ALAMEDA DC,1450 S LOOP RD,ALAMEDA,CA,94502,CWA,No,11/01/2023,
ALAMEDA IMPORTS,9601 S ALAMEDA ST,LOS ANGELES,CA,90002,CWA,No,,
ALAMEDA LANDING RESIDENTIAL PHASE1,2701 FIFTH STREET,ALAMEDA,CA,94501,CWA,No,,
ALAMEDA METALS RECYCLING,10907 S ALAMEDA ST,LOS ANGELES,CA,90059,CWA,No,01/28/2010,
ALAMEDA MUNICIPAL GOLF COURSE,1 CLUBHOUSE MEMORIAL DR ALAMEDA CA,ALAMEDA,CA,94502,CWA,No,07/09/2019,
ALAMEDA POINT NAVAL AIR STATION,"2450 SARATOGA STREET, SUITE 200, ALAMEDA",ALAMEDA,CA,94510,CWA,No,,
ALAMEDA RECYCLING & METALS,2241 E 89TH ST 8833 S ALAMEDA ST,LOS ANGELES,CA,90002,CWA,No,,
ALAMEDA RECYCLING & METALS,2241 EAST 89TH STREET,LOS ANGELES,CA,90002,CWA,No,,111998
ALAMEDA RECYCLING AND METALS,1230 ALAMEDA ST,WILMINGTON,CA,90744,CWA,No,,
ALAMEDA SEWER COLLECTION SYSTEM,ALAMEDA CITY LIMITS,ALAMEDA,CA,9999,CWA,No,05/07/2024,
ALAMEDA-WET WTHR SEWER BYPASS,"ALAMEDA POINT, BLD 1, RM 110",ALAMEDA,CA,00000,CWA,No,,
ALAMILLO REBAR,15534 GARFIELD AVENUE,PARAMOUNT,CA,90723,CWA,No,,
ALAMITOS BARRIER PROJECT - CI 9018,6801 2ND,LONG BEACH,CA,90803,CWA,No,11/09/2022,
ALAMITOS BARRIER PROJECT - LOS CERRITOS CHANNEL WATERSHED,ALAMITOS BARRIER PROJECT (LOS CERRITOS CHANNEL),LONG BEACH,CA,90278,CWA,No,05/21/2025,
ALAMITOS BARRIER PROJECT - SAN GABRIEL RIVER WATERSHED,SAN GABRIEL RIVER  ESTUARY,LONG BEACH,CA,90815,CWA,No,06/25/2025,
"ALAMITOS BARRIER PROJECT 1,2&3",ALONG SAN GAB R & LOS ALAMI,LONG BEACH,CA,90815,CWA,No,06/16/2005,
ALAMITOS BAY MARINA,205 MARINA DRIVE,LONG BEACH,CA,90803,CWA,No,10/31/2018,
ALAMITOS ENERGY CENTER,690 NORTH STUDEBAKER ROAD,LONG BEACH,CA,90803,CWA,No,,
ALAMITOS GENERATING STATION,690 N STUDEBAKER RD,LONG BEACH,CA,90803,CWA,Yes,04/29/2025,
ALAMITOS LEASE,2001 PACIFIC COAST HIGHWAY,SEAL BEACH,CA,90740,CWA,No,,
ALAMITOS TANK FARM,692 NORTH STUDEBAKER,LONG BEACH,CA,90803,CWA,No,02/23/2022,
ALAMO CREEK,4510 CAMINO TASSAJARA,DANVILLE,CA,94501,CWA,No,,
ALAMO RECYCLING,430 N BERRY ST,BREA,CA,92821,CWA,No,,
ALAMO RENT A CAR,2942 KETTNER BOULEVARD,SAN DIEGO,CA,92103,CWA,No,,
ALAMO SELF STORAGE,645 TANK FARM ROAD,SAN LUIS OBISPO,CA,93401,CWA,No,,
ALAMO SOLAR,14523 MELROSE AVE,ORO GRANDE,CA,92368,CWA,No,,
ALAN BEELS SURF SERVICES,10639 ROSELLE ST.,SAN DIEGO,CA,92121,CWA,No,,
ALARD MACHINE PRODUCTS,1629 W 132ND ST,GARDENA,CA,90249,CWA,No,12/16/2024,
ALATUS AEROSYSTEMS,17055 E GALE AVE,INDUSTRY,CA,91745,CWA,No,,
ALATUS AEROSYSTEMS,423 BERRY WAY,BREA,CA,92821,CWA,No,,
ALATUS AEROSYSTEMS,423 BERRY WY,BREA,CA,92821,CWA,No,10/05/2018,
ALATUS AEROSYSTEMS,9301 MASON AVE,CHATSWORTH,CA,91311,CWA,No,10/01/2021,
ALATUS AEROSYSTEMS WAL,20415 WALNUT DR,WALNUT,CA,91789,CWA,No,12/04/2019,
ALBANY SEWER COLLECTION SYSTEM,ALBANY CITY LIMITS,ALBANY,CA,9999,CWA,No,07/23/2024,
ALBANY WET WEATHER BYPASS,BUCHANAN ST EXTENSION,ALBANY,CA,94706,CWA,No,04/09/2009,
ALBER SEAFOOD,PIER 1 FERRY BUILDING,SAN FRANCISCO,CA,94111,CWA,No,,
ALBER SEAFOODS,PIER 45 SHED B-4,SAN FRANCISCO,CA,94133,CWA,No,02/17/2011,424460
ALBERHILL RANCH TRACT MAP 28214,6455 ALBERHILL RANCH ROAD,LAKE ELSINORE,CA,92530,CWA,No,,
ALBERHILL RIDGE,6455 ALBERHILL RANCH ROAD,LAKE ELSINORE,CA,92530,CWA,No,,
ALBERT & TERI MORETTI DAIRY,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,
ALBERT MELLO DAIRY,2700 LLANO ROAD,SANTA ROSA,CA,95407,CWA,No,11/17/2011,
ALBERT ROBLES CENTER (ARC) FOR WATER RECYCLING & ENV. LEARNING,4330 SAN GABRIEL RIVER PKWY,PICO RIVERA,CA,90660,CWA,No,,
ALBERT ROBLES CENTER FOR WATER RECYCLING AND ENVIRONMENTAL LEARNING,4320 SAN GABRIEL RIVER PARKWAY,PICO RIVERA,CA,90712,CWA,Yes,12/08/2023,
ALBERTO'S POLISHING AND REFINISHING,1436 E WALNUT ST,PASADENA,CA,91106,CWA,No,06/14/2019,
ALBERTOS  POLISHING AND REFINISHING,1436 WALNUT,PASADENA,CA,91106,CWA,No,10/23/2023,
ALBERTSONS MILK AND BREAD,3361 BOXFORD AVE,LOS ANGELES,CA,90040,CWA,Yes,01/05/2024,
ALBINI FAMILY VINEYARDS,886 JENSEN LANE,WINDSOR,CA,95492,CWA,No,,
ALCA MACHINE INDUSTRIES,2610 S CRODDY WY,SANTA ANA,CA,92704,CWA,No,03/11/2020,
ALCA MACHINE INDUSTRIES,2610 S CRODDY WAY UNIT G,SANTA ANA,CA,92704,CWA,No,10/29/2019,
ALCO IRON  METALS,1815 NAVY DR,STOCKTON,CA,95206,CWA,No,01/31/2019,
ALCO IRON AND METAL,2201 W WASHINGTON ST # 21,STOCKTON,CA,95203,CWA,No,09/25/2009,
ALCO IRON AND METAL,2140 DAVIS ST,SAN LEANDRO,CA,94577,CWA,No,02/13/2020,
ALCO WATER SERVICE WS,NOT APPLICABLE,NOT APPLICABLE,CA,93905,CWA,No,,
ALCOA STORAGE,575 ALCOA CIR,CORONA,CA,92880,CWA,No,,
ALCON PALLETS,2159 EAST 92 STREET,LOS ANGELES,CA,90002,CWA,Yes,01/30/2023,
ALCON SIGNS,1256 BROOKS STREET,ONTARIO,CA,91761,CWA,No,,
ALDER AVE AND SANTA ANA AVE SIDEWALK PROJECT,BLOOMINGTON AVE,RIALTO,CA,92316,CWA,No,,
ALDER MOVING SERVICES,880 N FRANKLIN ST,FORT BRAGG,CA,95437,CWA,No,,
ALEGRIA VILLAGE K REMEDIATION,774 CALLE DE SOTO,SAN MARCOS,CA,92069,CWA,No,,
ALEJANDRAS RECYCLING CENTER,1424 COFFEE RD,MODESTO,CA,95355,CWA,No,,
ALEKSEY SEMENOV,12143 BRANFORD STREET,SUN VALLEY,CA,91352,CWA,No,01/22/2019,
ALERE SAN DIEGO INCORPORATION,9975 SUMMERS RIDGE ROAD,SAN DIEGO,CA,92121,CWA,No,,
ALESMITH,9368 CABOT DR,SAN DIEGO,CA,92126,CWA,No,,
ALEX LOPEZ SURFBOARDS,1665 SOUTH RANCHO SANTA FE SUITE E1,SAN MARCOS,CA,92078,CWA,No,08/12/2025,
ALEXANDERS MOBILITY SERVICES,2942 DOW AVE,TUSTIN,CA,92780,CWA,No,,
ALEXANDRE ACRES,210 SAGE ROAD,FERNDALE,CA,95536,CWA,No,01/26/2024,
ALEXANDRE DAIRY,8371 LOWER LAKE RD,CRESCENT CITY,CA,95531,CWA,No,06/24/2011,
ALEXANDRE DAIRY,8371 LOWER LAKE ROAD,CRESCENT CITY,CA,95531,CWA,No,11/07/2012,
ALEXANDRE ECO DAIRY,2250 FRED HAIGHT DRIVE,CRESCENT CITY,CA,95531,CWA,No,06/23/2011,
ALEXANDRE ECODAIRY,2250 FRED HAIGHT DRIVE (NO MAIL),SMITH RIVER,CA,95567,CWA,No,11/07/2012,
ALEXANDRE FAMILY CREAMERY,14710 WICKS BLVD,SAN LEANDRO,CA,94577,CWA,No,,
ALEXS RED BARN WINERY,39820 CALLE CONTENTO,TEMECULA,CA,92591,CWA,No,,
ALF AUTO WRECKERS,13075 MONTEREY HIGHWAY,SAN MARTIN,CA,95046,CWA,No,,
ALF AUTO WRECKERS,13075 MONTEREY HWY,SAN MARTIN,CA,95046,CWA,No,,
ALFARO FAMILY VINEYARDS,420 HAMES RD,CORRALITOS,CA,95076,CWA,No,,
ALFRED C NUNES DAIRY,5119 S. MORGAN RD.,TURLOCK,CA,95380,CWA,No,02/11/2009,
ALFRED S AUTO DISMANTLING,9601 GLENOAKS BLVD,SUN VALLEY,CA,91352,CWA,No,,
ALFRED SIGNS,14976 FOOTHILL BLVD,FONTANA,CA,92335,CWA,Yes,,
ALFREDO'S AUTO SHOP,2312 EAST 95TH STREET UNIT D,LOS ANGELES,CA,90002,CWA,No,,
ALGEB CNC MACHINING,1653 PACIFIC AVE UNIT 305,OXNARD,CA,93033,CWA,No,10/20/2023,
ALGER PRECISION MACHINING,724 S BON VIEW AVE,ONTARIO,CA,91761,CWA,No,01/31/2024,
ALHAMBRA UNIFIED SCHOOL DISTRICT,1515 W MISSION RD,ALHAMBRA,CA,91803,CWA,Yes,04/26/2024,
ALIANZA RECYCLING,2301 GIBSON STREET,BAKERSFIELD,CA,93308,CWA,No,10/09/2019,
ALICANTE II AT MOCKINGBIRD CANYON,MOCKINGBIRD CANYON ROAD AND MARIPOSA,RIVERSIDE,CA,92504,CWA,No,02/05/2018,
ALICE & ALBERT MENDES,1124 RUBIE RD,CROWS LANDING,CA,95313,CWA,No,04/27/1998,
ALIGN PRECISION,7100 BELGRAVE AVENUE,GARDEN GROVE,CA,92841,CWA,No,,
ALISAL UNION SCHOOL DISTRICT TRANSPORTATION,427 BARDIN RD,SALINAS,CA,93905,CWA,No,,
ALISO CANYON AND OAT MOUNTAIN FIELDS,12801 TAMPA AVENUE,NORTHRIDGE,CA,91324,CWA,Yes,11/16/2021,
ALISO CANYON TURBINE REPLACEMENT PROJECT,12801 TAMPA AVE,LOS ANGELES,CA,91326,CWA,No,,
ALISO CREEK OCEAN OUTFALL,34156 DEL OBISPO STREET,ORANGE COUNTY,CA,92629,CWA,Yes,05/09/2024,
ALL AMERICAN ASPHALT,13646 LIVE OAK LANE,IRWINDALE,CA,92878,CWA,Yes,02/20/2025,
ALL AMERICAN ASPHALT,11549 BRADLEY AVE,SAN FERNANDO,CA,91340,CWA,Yes,11/09/2022,
ALL AMERICAN ASPHALT,10671 JEFFREY RD,IRVINE,CA,92602,CWA,No,,
ALL AMERICAN ASPHALT,14490 EDWARDS ST,WESTMINSTER,CA,92683,CWA,No,,
ALL AMERICAN ASPHALT CORONA,1776 ALL AMERICAN WAY,CORONA,CA,92879,CWA,No,,
ALL AMERICAN METAL RECYCLERS,45405 INDUSTRIAL PLACE,FREMONT,CA,94538,CWA,No,09/27/2019,
ALL AMERICAN SELF STORAGE,3040 TAYLOR ROAD,ROSEVILLE,CA,95678,CWA,No,,
ALL AMERICAN SELF STORAGE,6225 EL CAJON BLVD,SAN DIEGO,CA,92115,CWA,No,,
ALL CALIFORNIA TRUCK  AUTO SALVAGE,867 ALPHA ST,DUARTE,CA,91010,CWA,No,05/24/2022,
ALL CAR  TRUCK RECYCLING,19555 OLINDA RD,ANDERSON,CA,96007,CWA,No,08/16/2023,
ALL CAR AUTO SUPPLY,1327 W HOLT AVE,POMONA,CA,91768,CWA,No,,
ALL CHEVY AND CADILLAC AUTO WRECKING,3697 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,Yes,07/16/2025,
ALL CHRYSLER  DODGE AUTO WRECKING,3791 RECYCLE ROAD SUITE 2,RANCHO CORDOVA,CA,95742,CWA,No,08/05/2025,
ALL CITIES FORMER LANDFILL,4001 WEST WINTON AVENUE,HAYWARD,CA,94545,CWA,No,11/20/2019,
ALL CITY STORAGE,1750 LA COSTA MEADOWS DR,SAN MARCOS,CA,92078,CWA,No,,
ALL CLEAN HAZARDOUS WASTE REMOVAL,21 GREAT OAKS BLVD,SAN JOSE,CA,95119,CWA,No,,
ALL CLEAN HAZARDOUS WASTE REMOVAL,21  GREAT OAKS BLVD.,SAN JOSE,CA,95119,CWA,No,04/19/2019,
ALL COAST FOREST PROD,250 ASTI RD,CLOVERDALE,CA,95425,CWA,No,,
ALL COMPUTER SURPLUS,303 SO. MARSHALL AVE.,EL CAJON,CA,92020,CWA,No,,
ALL DODGE TRUCK,11350 S BRIDGE ST,RANCHO CORDOVA,CA,95670,CWA,No,01/16/2019,
ALL FOREIGN AUTO PARTS,3750 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,Yes,11/14/2024,
ALL GERMAN AUTO RECYCLING,3715 RECYCLE RD,RANCHO CORDOVA,CA,95742,CWA,No,,
ALL GERMAN PLUS AUTO RECYCLING,3715 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,No,10/06/2023,
ALL GLASS AND UPHOLSTERY,2024 W 15TH ST,LONG BEACH,CA,90813,CWA,No,08/13/2019,
ALL GREEN ELECTRONICS RECYCLING,15561 DEL AMO AVE,TUSTIN,CA,92780,CWA,No,,
ALL GREEN ELECTRONICS RECYCLING,15561 DEL AMO AVE,TUSTIN,CA,92780,CWA,No,,
ALL HONDA & NISSAN AUTO RECYCLING,3750 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,No,,
ALL IMPORT AUTO SALVAGE,1507 2ND ST,BERKELEY,CA,94710,CWA,No,,
ALL IN METAL,1275 W STATE ST,ONTARIO,CA,91762,CWA,No,02/08/2024,
ALL JAPANESE AUTO PARTS,2218 E 92ND ST,LOS ANGELES,CA,90002,CWA,No,,
ALL JAPANESE AUTO RECYCLING,775 ENERGY WAY STE B,CHULA VISTA,CA,91911,CWA,No,,
ALL JAPANESE AUTO WRECKING,3689 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,No,,
ALL MET RECYCLING,1401 N MILLER STREET,ANAHEIM,CA,92806,CWA,Yes,11/13/2019,
ALL METALS,15515 MINNESOTA AVENUE,PARAMOUNT,CA,90723,CWA,No,,
ALL METALS PROCESSING,264 W. SPAZIER AVE.,BURBANK,CA,91506,CWA,No,09/06/2006,
ALL NEW STAMPING,10801 LOWER AZUSA RD,EL MONTE,CA,91731,CWA,No,,
ALL NISAN INF MAZD AUTO,826 E WASHINGTON AVE,SANTA ANA,CA,92701,CWA,No,,
ALL PARTS AUTO RECYCLING,RANCHO VISTA BLVD 8TH ST E,PALMDALE,CA,93551,CWA,No,,
ALL POWERS LAB,1010 MURRAY ST,BERKELEY,CA,94710,CWA,No,08/27/2018,
ALL PURPOSE BRANDING,10001 PIONEER BLVD,SANTA FE SPRINGS,CA,90670,CWA,No,,
ALL RECYCLING CENTER,931 WEST MAIN ST,BARSTOW,CA,92311,CWA,No,,
ALL REPAIR AND SERVICE,9420 MISSION BLVD,JURUPA VALLEY,CA,92509,CWA,No,05/13/2025,
ALL RIGHT STORAGE,11300 SORRENTO VALLEY RD,SAN DIEGO,CA,92121,CWA,No,,
ALL ROCK,6634 FLINTKOTE HILL ROAD,SAN ANDREAS,CA,95249,CWA,No,01/17/2019,
ALL SHORES SEAFOOD,PIER 45 SHED B,SAN FRANCISCO,CA,94133,CWA,No,,
ALL SHORES SEAFOOD,45 PIER # B,SAN FRANCISCO,CA,94133,CWA,No,,
ALL STAR AUTO DISMANTLERS,12345 BRANFORD ST,SUN VALLEY,CA,91352,CWA,No,,
ALL STAR AUTO RECYCLING,22521 CAPAY RD,CORNING,CA,96021,CWA,Yes,09/07/2022,
ALL STATE AUTO DISMANTLING,11167 TUXFORD ST,SUN VALLEY,CA,91352,CWA,No,,
ALL STATE PAPER AND METAL RECYCLING,13195 WHITTRAM AVE,RANCHO CUCAMONGA,CA,91739,CWA,No,,
ALL STATE PLASTICS,15352 PROCTOR AVE,INDUSTRY,CA,91745,CWA,No,05/29/2025,
ALL TRUCK PARTS,12181 BRANFORD ST,SUN VALLEY,CA,91352,CWA,No,10/20/2021,
ALL TRUCKS DOMESTIC,11407 ELKS CIR,RANCHO CORDOVA,CA,95742,CWA,No,04/16/2021,
ALL TRUCKS RECYCLING,11407 ELKS CIR UNIT 2,RANCHO CORDOVA,CA,95742,CWA,Yes,07/12/2023,
ALL TRUCKS RECYCLING FOREIGN,3761 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,No,07/09/2021,
ALL VALLEY SAND AND GRAVEL,16250 FILBERT ST,SYLMAR,CA,91342,CWA,No,,
ALL VALLEY WROUGHT IRON,4685 INDUSTRIAL ST SUITE 3M,SIMI VALLEY,CA,93063,CWA,No,,
ALL WAYS METAL RECYCLING,1425 N MAGNOLIA AVE,EL CAJON,CA,92020,CWA,No,10/02/2018,
ALL WAYS RECYCLING,1425 NORTH MAGNOLIA AVENUE,EL CAJON,CA,92020,CWA,No,,
ALLAN B BYRNE DBA SIR SPEEDY PRINTING 0310,1161 CALLE SUERTE,CAMARILLO,CA,93012,CWA,No,01/19/2018,
ALLBRITE CAR CARE PRODUCTS,1201 N LAS BRISAS,ANAHEIM,CA,92806,CWA,No,,
ALLEGRA PRINT AND IMAGING,7515 METROPOLITAN DRIVE #405,SAN DIEGO,CA,92108,CWA,No,,
ALLEN D FINCH AUTO SALVAGE AND STORAGE,2787 LINDERO STREET,PHELAN,CA,92371,CWA,No,,
ALLEN DISTRIBUTION,990 NORTH BARRINGTON AVENUE,ONTARIO,CA,91764,CWA,Yes,05/24/2023,
ALLEN DISTRIBUTION BLDG 52,800 N BARRINGTON AVE,ONTARIO,CA,91764,CWA,Yes,05/24/2023,
ALLEN INDUSTRIAL INCORPORATED,960 S HATHAWAY STREET,BANNING,CA,92220,CWA,No,,
ALLEN PACKAGING,1150 VALENCIA AVENUE,TUSTIN,CA,92780,CWA,No,,
ALLEN STINSON,12052 ENTERPRISE MINE ROAD,NATIONAL CITY,CA,95959,CWA,No,,
ALLENCO ENERGY,814 W 23RD ST,LOS ANGELES,CA,90007,CWA,No,,
ALLIANCE FINISHING AND MANUFACTURING,1721 IVES AVENUE,OXNARD,CA,93033,CWA,No,06/15/2021,
ALLIANCE MACHINING,16100  GARFIELD AVE STE A,PARAMOUNT,CA,90723,CWA,Yes,10/28/2022,
ALLIANCE READY MIX,9048 BRADLEY AVENUE,SUN VALLEY,CA,91352,CWA,No,12/09/2015,
ALLIANCE READY MIX INCORPORATED,2488 RAMADA DR,PASO ROBLES,CA,93446,CWA,Yes,,
ALLIANCE RESIDENTIAL REDEVELOPMENT,2855 BROADWAY,OAKLAND,CA,94611,CWA,No,,
ALLIE HANSON DESIGN,2325 MARICOPA HWY,OJAI,CA,93023,CWA,No,,
ALLIED BEVERAGES,5801 NICOLLE STREET,VENTURA,CA,93003,CWA,Yes,04/14/2021,
ALLIED COMPOSITE STRUCTURES,1195 COLUMBIA ST,BREA,CA,92821,CWA,No,08/08/2018,
ALLIED HEALTH BUILDING RENOVATION,1111 EAST ARTESIA BOULEVARD,COMPTON,CA,90221,CWA,No,,
ALLIED MECHANICAL,1720 S BON VIEW AVE,ONTARIO,CA,91761,CWA,No,,
ALLIED PACKAGING,2295 PASEO DE LAS AMERICAS #23,SAN DIEGO,CA,92154,CWA,No,,
ALLIED PRA - FIREWORKS EVENT LOCATIONS,VARIOUS LOCATIONS IN SAN DIEGO COUNTY,NOT APPLICABLE,CA,00000,CWA,No,,
ALLIED PRESSROOM CHEMICALS,3546 EMERY STREET,LOS ANGELES,CA,90023,CWA,No,06/26/2019,
ALLIED RECYCLING,1425 N MAGNOLIA AVE,EL CAJON,CA,92020,CWA,Yes,,
ALLISON DRIVE,3630 ALLISON DRIVE,ROSEVILLE,CA,95661,CWA,No,,
ALLOY METAL PRODUCTS,7801 LAS POSITAS RD,LIVERMORE,CA,94551,CWA,No,09/01/2022,
ALLOY PROCESSING,1900 W WALNUT STREET,COMPTON,CA,90220,CWA,Yes,04/08/2024,
ALLSACMETALS,5340 ROSEVILLE ROAD,NORTH HIGHLANDS,CA,95660,CWA,No,09/27/2018,
ALLSKATES DISTRIBUTION,8830 REHCO ROAD #A,SAN DIEGO,CA,92121,CWA,No,,
ALLSTAGE CONSTRUCTION,2791 N SATURN ST,BREA,CA,92821,CWA,No,,
ALLSTYLE SCREENPRINTING,2435 LA MIRADA DRIVE,VISTA,CA,92081,CWA,No,10/06/2021,
ALLTEX INK,14650 FIRESTONE BLVD,LA MIRADA,CA,90638,CWA,No,06/16/2021,
ALLURE HOME CREATION,5525 CONCOURS STREET,ONTARIO,CA,91764,CWA,No,,
ALLURE LABS,30901 WIEGMAN CT,HAYWARD,CA,94544,CWA,No,09/01/2021,
ALMADEN RANCH,"5138 CHERRY AVENUE SAN JOSE, CA 95118",SAN JOSE,CA,95118,CWA,No,02/07/2018,
ALMADEN TRACT NO 31154,S OF INT N LYON AVE,SAN JACINTO,CA,92582,CWA,No,08/16/2018,
ALMAGUER PRECISION MFG,1240  YARD CT.,SAN JOSE,CA,95133,CWA,No,,
ALMEIDA EGIDIO & MARIA,6271 COLUMBUS AVE,HILMAR,CA,95324,CWA,No,02/10/2000,
ALMENDRA WINERY AND DISTILLERY,9275 MIDWAY,DURHAM,CA,95938,CWA,No,08/20/2025,
ALMONDRIDGE,EAST OF PHILLIPS LANE AT ALMONDRIDGE DRIVE,ANTIOCH,CA,94509,CWA,No,,
ALMONTE SD COLLECTION SYSTEM,PO BOX 698,MILL VALLEY,CA,94942,CWA,No,08/07/2007,
ALMORE DYE HOUSE,6850 TUJUNGA AVE,NORTH HOLLYWOOD,CA,91605,CWA,No,,
ALMORE DYE HOUSE,6850 TUJUNGA AVENUE,NORTH HOLLYWOOD,CA,91605,CWA,No,05/13/2021,
ALOHA MINI STORAGE,910 GUADALUPE ST,NIPOMO,CA,93444,CWA,No,,
ALOHA SEAFOOD,PIER 45 SHED D6,SAN FRANCISCO,CA,94133,CWA,No,,
ALOHA SEAFOOD,PIER 45 SHED D6,SAN FRANCISCO,CA,94133,CWA,No,,
ALON ASPHALT MOJAVE,1873 PURDY ROAD,MOJAVE,CA,93501,CWA,No,,
ALON BAKERSFIELD REFINERY,6451 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93308,CWA,No,04/16/2007,
ALONDRA COMMUNITY PARK,3850 WEST MANHATTAN BEACH,EL CAMINO VILLAGE,CA,90260,CWA,No,10/17/2024,
ALORA,16 VIA PAULINA SAN CLEMENTE CA,SAN CLEMENTE,CA,92673,CWA,No,,
ALPERS TROUT HATCHERY,UNKNOWN,MAMMOTH LAKES,CA,00000,CWA,No,06/09/2004,
ALPHA AUTO PARTS,783 ENERGY WAY #A,CHULA VISTA,CA,91911,CWA,Yes,,
ALPHA AUTO WRECKING,772 ALPHA ST,DUARTE,CA,91010,CWA,No,,
ALPHA DYNO NOBEL,3400 NADER ROAD,LINCOLN,CA,95648,CWA,No,04/23/2024,
ALPHA DYNO NOBEL,2901 HWY 16,PLYMOUTH,CA,95669,CWA,No,12/16/2022,
